row_id,reward_a,reward_b
2484,-2.5,-3.421875
2485,-4.4375,-4.25
2486,-3.34375,-2.796875
2487,1.875,1.5703125
2488,0.189453125,-1.3359375
2489,1.453125,1.2265625
2490,0.84765625,0.2412109375
2491,0.447265625,-0.98046875
2492,1.21875,-2.84375
2493,-2.625,-3.28125
2494,-1.28125,-1.3671875
2495,-0.8828125,-2.21875
2496,-1.15625,-1.40625
2497,-1.5546875,-3.046875
2498,-1.1171875,-3.375
2499,2.0,2.359375
2500,-3.765625,-3.890625
2501,-3.40625,-4.0
2502,-0.98046875,0.259765625
2503,-3.765625,-4.28125
2504,0.765625,0.55859375
2505,-2.625,-1.9765625
2506,-1.9765625,-2.84375
2507,-1.9453125,-2.046875
2508,-2.484375,-0.63671875
2509,0.69921875,-2.046875
2510,1.03125,1.203125
2511,-0.87109375,-1.75
2512,-2.8125,-3.53125
2513,-1.0859375,-2.109375
2514,0.56640625,-1.734375
2515,0.1630859375,-1.1796875
2516,-2.0625,-0.63671875
2517,-0.7265625,-2.84375
2518,0.369140625,0.3515625
2519,0.44140625,-3.671875
2520,-0.875,-1.859375
2521,-4.0625,-4.5625
2522,-0.7578125,-1.453125
2523,1.34375,1.1953125
2524,-1.46875,-1.8671875
2525,-2.3125,-3.34375
2526,-0.5703125,-1.203125
2527,1.8046875,1.6328125
2528,-1.8125,-3.21875
2529,-0.640625,-1.0859375
2530,0.8515625,-0.7578125
2531,-1.34375,-3.46875
2532,-0.16796875,-0.62890625
2533,2.125,1.265625
2534,-2.328125,-1.9375
2535,-4.9375,-3.625
2536,-3.46875,-3.3125
2537,-0.80078125,-0.2099609375
2538,-1.125,-3.390625
2539,-1.359375,-4.3125
2540,-3.375,-0.275390625
2541,0.6484375,0.412109375
2542,0.53125,-1.34375
2543,-3.484375,-3.296875
2544,-2.265625,-2.28125
2545,1.1171875,1.21875
2546,-1.3984375,-2.09375
2547,-1.0703125,-4.3125
2548,0.98828125,-0.0225830078125
2549,-0.34765625,-3.484375
2550,1.046875,-1.1328125
2551,-1.2421875,-0.154296875
2552,-2.671875,-3.890625
2553,1.1796875,0.96875
2554,-0.498046875,-0.6171875
2555,0.73828125,-1.5
2556,1.0546875,0.07421875
2557,2.75,1.5078125
2558,-3.40625,-2.8125
2559,-3.453125,-2.28125
2560,-1.7890625,-0.890625
2561,0.9140625,0.66796875
2562,-0.9296875,-1.5859375
2563,-0.90625,-4.34375
2564,0.443359375,-4.34375
2565,0.1611328125,0.55078125
2566,0.08349609375,0.208984375
2567,-1.4921875,-0.9921875
2568,-2.84375,-3.828125
2569,-0.5,-2.125
2570,-1.1171875,-1.5
2571,-0.1201171875,-1.5078125
2572,-0.734375,0.06884765625
2573,0.4453125,0.67578125
2574,-3.125,-3.5
2575,0.7265625,-1.328125
2576,-1.3125,-3.0
2577,-3.671875,-2.359375
2578,-0.83203125,-1.3359375
2579,0.470703125,-0.9375
2580,0.86328125,-1.25
2581,-1.671875,-1.3828125
2582,-0.69921875,-3.5
2583,-0.1923828125,-3.09375
2584,0.453125,0.6171875
2585,1.9765625,1.6015625
2586,-1.640625,-2.921875
2587,-0.11328125,-1.6171875
2588,0.53125,0.0615234375
2589,-1.4765625,-0.0556640625
2590,-0.33984375,-0.2001953125
2591,1.9296875,1.875
2592,-0.6875,-3.578125
2593,1.0859375,-0.4765625
2594,-3.578125,-3.65625
2595,-2.703125,-1.6953125
2596,-0.400390625,-1.9453125
2597,-2.59375,-2.78125
2598,-2.6875,-1.8203125
2599,-1.09375,0.140625
2600,-2.484375,-3.4375
2601,0.671875,1.171875
2602,-2.234375,-1.796875
2603,1.921875,2.203125
2604,1.8125,0.1142578125
2605,-4.125,-2.703125
2606,-0.5390625,-2.765625
2607,-1.859375,-3.15625
2608,0.087890625,-3.015625
2609,1.0546875,-1.0703125
2610,0.640625,0.6484375
2611,-0.37109375,-2.328125
2612,-0.265625,-1.7109375
2613,1.1796875,-0.9140625
2614,-0.78515625,-1.25
2615,-1.609375,-2.546875
2616,1.0859375,0.69140625
2617,-0.06884765625,0.1181640625
2618,-0.5078125,-0.0019989013671875
2619,-1.3125,-1.53125
2620,-1.5546875,-1.59375
2621,1.09375,0.7265625
2622,-3.265625,-2.625
2623,0.6796875,0.0107421875
2624,1.1953125,1.0546875
2625,-5.84375,-1.7890625
2626,-0.94140625,-1.3515625
2627,-1.0390625,-3.65625
2628,-0.1455078125,-1.4921875
2629,-2.203125,-3.140625
2630,-1.34375,-0.072265625
2631,0.53125,1.0078125
2632,0.23046875,-3.078125
2633,0.4296875,-2.140625
2634,-0.65234375,-1.921875
2635,0.8515625,-4.59375
2636,-1.6640625,-1.6015625
2637,-1.71875,-3.0
2638,0.32421875,0.75390625
2639,-1.2890625,-1.46875
2640,0.7265625,-1.2109375
2641,-0.359375,-0.373046875
2642,0.302734375,-3.890625
2643,-1.90625,-3.515625
2644,0.212890625,-0.1953125
2645,0.76953125,-2.71875
2646,-3.859375,-2.6875
2647,0.5390625,-2.203125
2648,-0.416015625,-1.734375
2649,-0.8984375,-0.77734375
2650,1.703125,-0.89453125
2651,1.6015625,1.2265625
2652,-2.53125,-3.125
2653,-0.337890625,-0.10888671875
2654,-2.53125,-2.203125
2655,2.28125,0.88671875
2656,0.921875,0.265625
2657,-1.8671875,-1.6796875
2658,-0.267578125,-2.515625
2659,-0.90234375,-1.0546875
2660,-1.1796875,-2.890625
2661,0.4609375,-3.921875
2662,-2.25,-1.890625
2663,0.625,1.046875
2664,-0.95703125,-0.65625
2665,-1.0078125,-3.140625
2666,-0.96484375,-0.96484375
2667,0.251953125,0.265625
2668,-2.4375,-3.03125
2669,-3.09375,-4.09375
2670,1.15625,-2.390625
2671,0.1552734375,-0.703125
2672,-0.94921875,-2.3125
2673,0.5859375,-1.234375
2674,-0.298828125,0.1416015625
2675,-3.65625,-3.953125
2676,-2.703125,-2.40625
2677,1.3203125,1.453125
2678,1.859375,-0.0849609375
2679,-0.267578125,-2.125
2680,1.171875,0.90234375
2681,-1.6875,-0.0517578125
2682,-3.109375,-4.25
2683,0.8203125,-2.4375
2684,-0.0986328125,-0.408203125
2685,-2.265625,-1.0625
2686,1.8125,1.15625
2687,0.35546875,-0.054931640625
2688,-3.390625,-2.796875
2689,-3.609375,-3.40625
2690,-2.0,-1.7421875
2691,-0.1005859375,1.390625
2692,1.6796875,2.171875
2693,-0.1044921875,-3.078125
2694,-2.546875,-1.8515625
2695,-2.765625,-2.046875
2696,-2.71875,-2.171875
2697,0.392578125,-1.1328125
2698,-1.953125,-2.640625
2699,1.0859375,-1.390625
2700,0.7734375,0.75390625
2701,-0.2578125,-0.6953125
2702,-2.046875,-1.875
2703,-0.2060546875,-1.5859375
2704,-2.90625,-3.140625
2705,-2.53125,-2.140625
2706,-1.234375,-1.796875
2707,-1.4296875,0.453125
2708,0.0751953125,-1.265625
2709,0.51171875,0.07421875
2710,-2.796875,-2.53125
2711,-3.671875,-1.9609375
2712,1.84375,1.875
2713,-2.1875,-2.234375
2714,0.7734375,0.255859375
2715,0.287109375,0.70703125
2716,2.09375,-0.330078125
2717,-4.0625,-2.921875
2718,1.359375,-1.171875
2719,0.80859375,0.40234375
2720,-0.240234375,-1.6484375
2721,-0.060546875,-1.5
2722,1.015625,-0.9375
2723,0.80078125,-0.8203125
2724,-0.388671875,-1.84375
2725,0.2236328125,-2.171875
2726,-0.330078125,-3.984375
2727,-0.251953125,-1.328125
2728,-2.53125,-2.90625
2729,0.01904296875,-1.0546875
2730,1.1875,-1.9140625
2731,1.109375,1.0703125
2732,-1.2109375,-2.609375
2733,1.2890625,-1.4140625
2734,-0.88671875,-3.171875
2735,-5.125,-5.8125
2736,0.25,-1.1796875
2737,-1.6875,-0.71484375
2738,-0.478515625,-0.4296875
2739,1.6484375,0.21875
2740,-2.046875,-3.484375
2741,1.046875,1.1328125
2742,0.150390625,-4.3125
2743,-0.232421875,0.8046875
2744,-0.56640625,-0.1796875
2745,-1.390625,-1.5234375
2746,-1.2265625,-3.265625
2747,1.28125,-0.8359375
2748,0.75,0.640625
2749,-1.671875,-2.046875
2750,-0.322265625,-3.421875
2751,-0.765625,-3.5625
2752,-0.232421875,-3.890625
2753,-0.431640625,-0.1630859375
2754,-2.265625,-1.640625
2755,-2.140625,-2.28125
2756,-1.09375,-0.2392578125
2757,-1.0078125,-3.015625
2758,-2.78125,-3.828125
2759,-1.8828125,-3.640625
2760,1.3671875,1.875
2761,-1.0078125,-1.53125
2762,-3.5625,-1.671875
2763,-0.224609375,-3.890625
2764,-1.5546875,-2.078125
2765,0.34765625,-1.5078125
2766,1.046875,-0.84765625
2767,-1.25,-2.34375
2768,0.1552734375,-0.67578125
2769,0.8203125,-0.98046875
2770,-2.375,-3.5
2771,-1.53125,-2.765625
2772,-1.140625,-2.828125
2773,-0.55078125,-1.8046875
2774,-1.453125,-3.125
2775,0.21875,-0.330078125
2776,-2.71875,-2.53125
2777,0.0052490234375,-0.96484375
2778,-0.458984375,-2.140625
2779,-0.96875,-0.9921875
2780,-0.004913330078125,-0.4765625
2781,0.85546875,-3.96875
2782,0.9296875,-2.765625
2783,-0.76171875,-1.9453125
2784,-1.21875,-1.5078125
2785,-0.443359375,-2.484375
2786,0.4375,-0.43359375
2787,2.546875,-1.078125
2788,-0.7734375,-1.046875
2789,-2.015625,-3.625
2790,-0.390625,-0.640625
2791,-0.10986328125,-1.1796875
2792,-1.796875,-2.109375
2793,0.484375,0.453125
2794,-2.21875,-2.4375
2795,2.46875,-0.80859375
2796,1.7421875,-3.140625
2797,-1.8984375,-1.59375
2798,0.09814453125,-3.46875
2799,0.419921875,0.7578125
2800,0.171875,-3.328125
2801,-1.09375,-0.478515625
2802,-0.1484375,-1.3125
2803,-0.296875,0.8046875
2804,-0.404296875,-0.625
2805,2.46875,2.390625
2806,2.046875,2.015625
2807,-1.34375,-0.8125
2808,-1.8828125,-1.1484375
2809,-1.796875,-2.671875
2810,-0.859375,-1.296875
2811,0.484375,-2.0
2812,-4.375,-3.546875
2813,-0.640625,-0.34765625
2814,0.06494140625,-2.4375
2815,2.65625,-0.63671875
2816,-0.0162353515625,-1.1015625
2817,1.1328125,0.62890625
2818,-0.89453125,-0.435546875
2819,-2.703125,-4.0625
2820,-1.609375,-2.1875
2821,1.703125,1.7421875
2822,-1.0234375,-1.4453125
2823,1.078125,0.2392578125
2824,-0.0810546875,-0.07177734375
2825,-2.53125,-2.59375
2826,1.40625,-2.859375
2827,1.09375,0.78125
2828,-2.109375,-1.4296875
2829,0.88671875,0.3515625
2830,-1.515625,-2.375
2831,0.32421875,-2.296875
2832,-3.03125,-2.984375
2833,-1.5390625,-1.7109375
2834,-0.9453125,-1.921875
2835,0.58984375,0.50390625
2836,1.0390625,0.5703125
2837,3.390625,2.140625
2838,-0.515625,-1.25
2839,0.921875,0.50390625
2840,-2.34375,-2.65625
2841,0.353515625,-3.703125
2842,0.7109375,0.216796875
2843,-1.4453125,-2.40625
2844,-0.2197265625,-1.6953125
2845,0.546875,0.1318359375
2846,-0.1591796875,-1.125
2847,0.494140625,0.27734375
2848,-1.3828125,-0.671875
2849,-3.734375,-3.1875
2850,-0.296875,0.8984375
2851,-0.41796875,0.458984375
2852,0.00421142578125,-0.8125
2853,-0.9609375,-0.06005859375
2854,-0.8046875,-2.78125
2855,-1.140625,-2.796875
2856,-2.21875,-3.890625
2857,-1.8828125,-2.0625
2858,-0.3125,-3.5
2859,-1.4140625,-0.27734375
2860,0.78125,0.671875
2861,-1.90625,-1.375
2862,-1.4921875,-2.359375
2863,0.2578125,-3.546875
2864,0.86328125,0.96484375
2865,0.75,-0.79296875
2866,0.36328125,-2.515625
2867,-1.921875,-3.546875
2868,0.15625,0.41796875
2869,-0.13671875,-1.2265625
2870,0.1591796875,-2.40625
2871,-4.34375,-4.625
2872,-1.4140625,-2.578125
2873,-3.609375,-4.21875
2874,-3.171875,-4.125
2875,-1.4609375,-1.53125
2876,1.3125,0.1474609375
2877,0.474609375,-0.1943359375
2878,-1.46875,-2.203125
2879,1.046875,-0.421875
2880,-0.404296875,-2.765625
2881,-2.140625,-1.8125
2882,-0.042724609375,-0.3359375
2883,-0.2265625,0.5625
2884,0.05517578125,-0.0693359375
2885,-0.1396484375,0.55078125
2886,-2.375,-3.3125
2887,-0.92578125,-0.703125
2888,1.5625,-0.291015625
2889,-0.453125,-2.40625
2890,0.037841796875,0.42578125
2891,1.0859375,0.158203125
2892,2.46875,-3.90625
2893,-0.2734375,-2.265625
2894,0.138671875,-0.59765625
2895,1.5625,1.4765625
2896,-0.6484375,0.5625
2897,-3.25,-3.578125
2898,-2.859375,-3.078125
2899,-1.0,-2.109375
2900,-1.0625,-0.5078125
2901,-0.2216796875,-2.015625
2902,-3.65625,-3.59375
2903,0.212890625,-3.484375
2904,-1.046875,-0.53125
2905,-3.671875,-3.6875
2906,-2.078125,-3.390625
2907,0.5390625,0.55859375
2908,1.8125,2.0
2909,0.9921875,-2.6875
2910,-2.359375,-3.3125
2911,-0.44921875,-2.265625
2912,-4.90625,-4.96875
2913,-0.400390625,-0.80859375
2914,-2.921875,-0.74609375
2915,-3.703125,-3.4375
2916,-1.109375,-1.421875
2917,-3.21875,-3.1875
2918,2.53125,2.71875
2919,0.09326171875,-0.08935546875
2920,-2.8125,-3.6875
2921,0.59375,1.8046875
2922,-0.390625,-2.375
2923,-0.23046875,-2.703125
2924,-0.197265625,-1.2421875
2925,-1.21875,-2.140625
2926,-1.96875,-1.671875
2927,-1.421875,-2.640625
2928,-0.353515625,-0.6640625
2929,0.5,-1.96875
2930,-2.796875,-1.59375
2931,0.96484375,1.2421875
2932,-0.66015625,-1.046875
2933,-0.55078125,-0.1435546875
2934,-2.3125,-0.67578125
2935,2.0625,1.0546875
2936,-1.953125,-2.6875
2937,-0.77734375,-1.5546875
2938,-2.140625,-2.609375
2939,-2.0625,-2.34375
2940,0.314453125,-3.421875
2941,1.875,1.828125
2942,-3.921875,-1.9375
2943,-2.8125,-2.3125
2944,0.09814453125,-0.435546875
2945,-0.134765625,-2.03125
2946,2.078125,1.1328125
2947,1.7265625,1.6640625
2948,-0.73046875,-2.28125
2949,0.77734375,1.0390625
2950,-0.380859375,-2.6875
2951,1.390625,-3.796875
2952,2.734375,1.2578125
2953,-0.99609375,-0.455078125
2954,2.3125,2.171875
2955,3.625,3.875
2956,-2.46875,-2.9375
2957,-1.1328125,-0.953125
2958,-1.8203125,-3.890625
2959,0.11376953125,-1.4453125
2960,-1.0234375,-1.734375
2961,-1.5625,-2.65625
2962,-4.21875,-4.15625
2963,-4.1875,-2.09375
2964,0.279296875,0.2578125
2965,1.0546875,-1.0625
2966,0.5,-1.1640625
2967,-2.546875,-2.96875
2968,-1.8515625,-2.28125
2969,1.6796875,0.1689453125
2970,0.70703125,1.2578125
2971,-0.83984375,-1.0546875
2972,-2.140625,-2.65625
2973,0.57421875,-1.125
2974,-2.9375,-3.359375
2975,-1.828125,-1.4609375
2976,2.03125,1.609375
2977,0.11376953125,0.049560546875
2978,-1.375,-1.2578125
2979,-1.875,-2.328125
2980,-1.0390625,-1.3984375
2981,-0.478515625,-1.7265625
2982,-0.13671875,0.2373046875
2983,0.8359375,0.89453125
2984,-1.34375,-1.890625
2985,-1.8984375,-2.875
2986,-2.171875,-4.09375
2987,-2.6875,-3.40625
2988,0.578125,0.1650390625
2989,-0.51171875,-0.359375
2990,-0.5234375,-2.203125
2991,-2.296875,-2.546875
2992,0.63671875,0.421875
2993,-0.953125,-2.65625
2994,-2.140625,-2.375
2995,1.390625,0.40234375
2996,-3.1875,-3.890625
2997,1.40625,0.84375
2998,-0.09423828125,-2.0625
2999,-3.015625,-4.53125
3000,-4.34375,-3.984375
3001,-0.39453125,-2.75
3002,0.5546875,0.546875
3003,-2.171875,-2.0
3004,1.9921875,1.84375
3005,-0.51953125,-1.828125
3006,1.5859375,0.244140625
3007,-0.033203125,0.59765625
3008,-1.8671875,-2.4375
3009,0.96484375,0.390625
3010,-2.203125,-2.484375
3011,-3.78125,-3.40625
3012,1.2109375,-2.625
3013,2.671875,0.020263671875
3014,0.69921875,-3.78125
3015,-0.83203125,-1.6015625
3016,0.859375,0.7578125
3017,-0.66796875,-2.625
3018,-2.609375,-2.859375
3019,-1.34375,-3.203125
3020,-0.1650390625,-3.25
3021,1.4609375,-2.953125
3022,-0.69140625,-3.828125
3023,1.71875,1.9140625
3024,-1.1875,-0.318359375
3025,2.84375,-0.76953125
3026,-1.25,-0.333984375
3027,-3.65625,-2.578125
3028,-1.46875,-3.234375
3029,-2.265625,-1.90625
3030,-0.96484375,-4.40625
3031,0.6640625,0.73046875
3032,-1.7578125,-1.296875
3033,2.109375,2.109375
3034,2.421875,-0.458984375
3035,1.6171875,1.9375
3036,0.44921875,-0.482421875
3037,-1.984375,-2.875
3038,0.2373046875,-1.109375
3039,-0.455078125,-3.296875
3040,2.328125,1.3046875
3041,1.2421875,-1.34375
3042,-1.53125,-2.609375
3043,0.5078125,-1.8203125
3044,0.455078125,0.703125
3045,-4.1875,-4.65625
3046,-1.3671875,-2.046875
3047,-3.96875,-4.03125
3048,-1.6171875,-3.359375
3049,-0.96484375,-1.5
3050,0.41796875,-2.859375
3051,-0.208984375,-1.5234375
3052,-3.546875,-3.25
3053,-0.11328125,-0.890625
3054,-0.431640625,-2.578125
3055,-1.5234375,-1.515625
3056,-1.34375,-1.53125
3057,-1.1796875,-2.078125
3058,-3.0625,-2.765625
3059,-3.203125,-3.890625
3060,-2.609375,-3.984375
3061,0.38671875,-0.333984375
3062,-0.73046875,-0.96484375
3063,-0.2158203125,-1.0546875
3064,-1.21875,-0.53515625
3065,-2.984375,-4.15625
3066,0.1416015625,-3.640625
3067,-1.390625,-1.65625
3068,1.3359375,0.0400390625
3069,1.078125,0.13671875
3070,0.6640625,1.4375
3071,1.6015625,0.1845703125
3072,-0.01953125,-1.703125
3073,0.90625,-2.53125
3074,-1.8671875,-2.859375
3075,1.515625,1.09375
3076,-3.890625,-3.75
3077,0.6484375,-0.11328125
3078,1.0859375,0.7265625
3079,2.8125,1.078125
3080,-1.4609375,-2.421875
3081,0.921875,-2.8125
3082,-0.94921875,-0.74609375
3083,0.0081787109375,-0.76953125
3084,-1.9609375,-0.484375
3085,-0.234375,-2.4375
3086,0.80859375,0.357421875
3087,-0.341796875,-1.796875
3088,-3.875,-3.453125
3089,-0.78125,0.447265625
3090,0.25390625,-0.625
3091,1.84375,0.93359375
3092,-3.65625,-2.421875
3093,-3.765625,-0.9921875
3094,-3.25,-1.9140625
3095,-0.66796875,-0.828125
3096,0.45703125,-0.46875
3097,-0.765625,-1.078125
3098,-0.05517578125,-2.109375
3099,-0.8828125,-3.109375
3100,-0.255859375,0.96484375
3101,2.328125,1.53125
3102,-0.28125,-0.439453125
3103,0.2412109375,0.265625
3104,1.4453125,0.00732421875
3105,0.000436782836914,-1.734375
3106,1.7734375,1.71875
3107,-1.609375,-3.15625
3108,-0.9375,-1.328125
3109,1.9375,1.4921875
3110,0.7578125,-0.0419921875
3111,-0.5546875,-1.703125
3112,0.45703125,-3.1875
3113,-1.9296875,-2.953125
3114,-1.3359375,-1.4765625
3115,-2.578125,-1.3671875
3116,-0.059326171875,-3.078125
3117,0.1513671875,2.015625
3118,-1.7578125,-1.3515625
3119,-2.640625,-2.75
3120,1.65625,-3.96875
3121,0.4609375,-2.78125
3122,-3.140625,-3.03125
3123,-1.953125,-2.0625
3124,-0.62890625,-3.515625
3125,0.1318359375,0.46875
3126,-1.8984375,-1.3671875
3127,0.96484375,-1.3828125
3128,-1.078125,-1.53125
3129,0.72265625,1.7265625
3130,-0.7109375,0.099609375
3131,-1.1484375,-1.046875
3132,-0.09619140625,-0.53515625
3133,0.90625,0.3984375
3134,-3.9375,-3.640625
3135,-1.765625,-4.0
3136,-0.546875,0.76953125
3137,1.1171875,0.953125
3138,0.74609375,-1.8515625
3139,-0.435546875,-1.203125
3140,0.224609375,-1.171875
3141,-1.515625,-1.890625
3142,-2.25,-1.4921875
3143,-0.482421875,-0.58984375
3144,0.205078125,0.3984375
3145,-0.73828125,-3.09375
3146,0.27734375,0.171875
3147,-0.89453125,-1.328125
3148,-1.5390625,-0.7890625
3149,0.1298828125,0.271484375
3150,-0.283203125,-1.296875
3151,-0.6875,-1.4921875
3152,-0.11865234375,-1.59375
3153,-2.28125,-5.71875
3154,-2.4375,-3.609375
3155,-3.359375,0.67578125
3156,-1.0625,-0.5390625
3157,-1.75,-1.578125
3158,-1.1953125,-2.109375
3159,-0.54296875,-3.84375
3160,-2.0,-0.482421875
3161,1.2265625,0.032958984375
3162,-0.2109375,0.2314453125
3163,-1.3828125,-1.4375
3164,-2.46875,-0.7890625
3165,-1.984375,-3.65625
3166,-2.765625,-0.828125
3167,-0.3359375,-0.8359375
3168,2.359375,2.75
3169,1.4921875,1.1484375
3170,-0.9453125,-0.69921875
3171,0.9453125,1.390625
3172,-0.1533203125,-1.03125
3173,-0.9140625,-3.90625
3174,-1.1484375,-1.75
3175,-2.15625,-3.734375
3176,-0.16015625,-3.46875
3177,0.94140625,-1.0390625
3178,-1.2890625,-2.0625
3179,1.8515625,1.6640625
3180,0.388671875,-0.9296875
3181,0.609375,0.2255859375
3182,-3.234375,-3.890625
3183,0.9453125,0.328125
3184,-0.68359375,-1.6640625
3185,0.64453125,-0.80859375
3186,1.3203125,0.98828125
3187,0.3125,0.0234375
3188,-0.98828125,0.056396484375
3189,0.0712890625,-2.109375
3190,-0.58984375,-2.8125
3191,0.1533203125,0.482421875
3192,-1.6484375,-1.5078125
3193,0.1328125,-0.98828125
3194,0.1767578125,-0.70703125
3195,-1.4609375,-1.421875
3196,0.46875,1.375
3197,1.1953125,1.15625
3198,-1.015625,-2.609375
3199,0.2158203125,-3.171875
3200,-0.01336669921875,-0.1298828125
3201,-1.7265625,-0.31640625
3202,1.25,0.494140625
3203,-3.859375,-3.515625
3204,-1.796875,0.8359375
3205,-1.2734375,-2.34375
3206,-2.046875,-3.84375
3207,-1.2109375,-2.265625
3208,-0.08740234375,-0.90625
3209,-0.74609375,-0.08251953125
3210,1.40625,1.421875
3211,-0.609375,0.310546875
3212,-2.765625,-3.265625
3213,-1.8046875,-2.40625
3214,0.84375,-0.04638671875
3215,0.388671875,0.734375
3216,-0.74609375,-0.1552734375
3217,-2.03125,-3.640625
3218,0.455078125,-2.015625
3219,1.4140625,0.07421875
3220,1.0078125,-0.2734375
3221,1.0625,-0.4375
3222,0.0595703125,-0.9609375
3223,-1.3046875,-1.46875
3224,1.046875,0.8515625
3225,-1.828125,-3.109375
3226,1.25,0.69921875
3227,-3.3125,-2.46875
3228,0.1142578125,-3.390625
3229,-1.828125,-2.671875
3230,0.380859375,0.89453125
3231,-0.80078125,-1.8125
3232,0.5859375,-2.6875
3233,-0.76953125,-0.9921875
3234,-2.875,-2.75
3235,-1.4375,-0.1123046875
3236,-0.7265625,-0.5703125
3237,2.25,0.55078125
3238,1.5546875,1.28125
3239,-2.171875,0.11279296875
3240,0.66796875,-0.1943359375
3241,1.1171875,-3.953125
3242,-2.59375,-0.7890625
3243,-3.203125,-3.53125
3244,0.8359375,1.0546875
3245,1.0078125,-0.5078125
3246,-0.859375,-1.75
3247,-3.796875,-3.859375
3248,-0.1943359375,-1.125
3249,-0.8359375,1.0234375
3250,-2.640625,-1.625
3251,1.0859375,-3.28125
3252,-2.9375,-1.8203125
3253,-2.734375,-3.171875
3254,-0.546875,-0.006072998046875
3255,-2.84375,-3.375
3256,-0.3046875,-2.28125
3257,2.859375,-1.2578125
3258,0.9765625,0.40625
3259,0.71875,0.58984375
3260,1.0546875,0.6484375
3261,-4.875,-2.3125
3262,2.09375,1.328125
3263,0.236328125,-1.71875
3264,-0.76953125,-1.203125
3265,-1.203125,-0.7109375
3266,-0.2373046875,-0.84765625
3267,0.404296875,0.1572265625
3268,2.109375,-1.484375
3269,1.1484375,0.328125
3270,-0.337890625,-1.421875
3271,-1.6640625,-1.984375
3272,0.82421875,-0.26953125
3273,0.1806640625,1.1875
3274,-3.09375,-4.09375
3275,-0.37890625,0.416015625
3276,0.94921875,-0.09716796875
3277,-0.9375,-1.40625
3278,2.640625,0.1376953125
3279,1.078125,0.5703125
3280,-2.984375,-3.8125
3281,1.078125,-1.78125
3282,1.921875,1.765625
3283,0.458984375,0.341796875
3284,1.8203125,1.375
3285,-0.294921875,-1.2734375
3286,-5.40625,-5.5625
3287,-1.7421875,0.259765625
3288,-3.859375,-3.953125
3289,-2.34375,-2.765625
3290,-0.10205078125,-0.2255859375
3291,-0.78515625,-0.62109375
3292,-1.890625,-3.578125
3293,-1.375,-1.7734375
3294,0.6171875,-1.59375
3295,0.34765625,-2.5625
3296,0.73046875,0.1728515625
3297,1.15625,-2.0
3298,-2.046875,-2.484375
3299,-3.078125,-3.140625
3300,2.6875,-1.0859375
3301,-2.265625,-1.4375
3302,-3.6875,-2.796875
3303,-2.921875,-2.1875
3304,-0.59765625,-0.259765625
3305,-2.609375,-2.359375
3306,1.8515625,2.125
3307,-0.294921875,-1.4296875
3308,0.265625,-1.953125
3309,-1.9921875,-2.90625
3310,0.6015625,-0.353515625
3311,-0.6640625,-1.046875
3312,-3.359375,-3.15625
3313,0.8671875,-0.8203125
3314,-0.439453125,-0.125
3315,1.1796875,-3.53125
3316,1.5,1.53125
3317,1.3125,0.03515625
3318,0.5078125,-2.5
3319,-3.046875,-3.59375
3320,1.2265625,1.0078125
3321,2.203125,0.7109375
3322,-0.6875,-1.3671875
3323,-1.09375,-2.875
3324,-0.5859375,-0.09033203125
3325,0.31640625,0.6796875
3326,1.203125,-0.8828125
3327,2.0625,1.84375
3328,0.49609375,-0.89453125
3329,-0.388671875,1.625
3330,-2.359375,-3.390625
3331,-0.17578125,-1.6953125
3332,-1.796875,-2.234375
3333,4.65625,3.828125
3334,-0.53125,-0.56640625
3335,-3.4375,-3.046875
3336,-2.8125,-1.8671875
3337,0.9765625,-2.015625
3338,0.75,-0.77734375
3339,0.314453125,1.296875
3340,0.875,-1.96875
3341,0.58203125,1.046875
3342,-0.07373046875,-1.1796875
3343,-3.203125,-3.453125
3344,-0.326171875,-1.734375
3345,-2.046875,-2.90625
3346,-3.453125,-1.7265625
3347,-0.87109375,-3.40625
3348,-1.421875,-1.6171875
3349,-1.140625,-2.53125
3350,1.2421875,1.3046875
3351,-3.078125,-2.765625
3352,0.318359375,-1.0234375
3353,-0.4609375,-1.734375
3354,-2.75,-2.359375
3355,0.01153564453125,0.1728515625
3356,-3.21875,-4.46875
3357,1.7109375,0.81640625
3358,-2.015625,-2.1875
3359,0.67578125,0.515625
3360,-0.29296875,-0.77734375
3361,-1.3671875,-1.71875
3362,-1.6953125,-2.140625
3363,-0.515625,-1.8203125
3364,-2.0625,-1.75
3365,0.6640625,-0.9609375
3366,-2.0625,-2.0625
3367,-1.4375,-0.259765625
3368,2.359375,-3.15625
3369,-0.09130859375,-1.5546875
3370,-1.828125,-0.361328125
3371,-2.421875,-4.5
3372,-1.59375,-1.7578125
3373,-1.5078125,0.83203125
3374,1.25,0.87890625
3375,-2.75,-1.6640625
3376,0.98828125,-0.051025390625
3377,-0.09033203125,-0.21875
3378,-2.703125,-3.3125
3379,-1.1796875,-1.828125
3380,-1.046875,-0.431640625
3381,1.109375,-0.275390625
3382,0.185546875,-0.6171875
3383,0.53125,-2.921875
3384,-1.0078125,-1.8671875
3385,-0.298828125,-0.98828125
3386,-1.0625,-1.1640625
3387,-1.140625,-2.640625
3388,1.9921875,2.09375
3389,-0.84765625,-2.625
3390,-2.21875,-1.3125
3391,-2.75,-1.3046875
3392,0.3359375,-1.3515625
3393,1.6953125,-0.302734375
3394,0.1826171875,-1.15625
3395,-0.33203125,0.1279296875
3396,-1.4609375,-2.328125
