row_id,reward_a,reward_b
1051,-6.6875,-8.75
1052,-11.5625,-10.75
1053,-10.25,-9.875
1054,-5.5625,-5.9375
1055,-4.5,-6.3125
1056,-9.5,-9.375
1057,-4.09375,-4.90625
1058,-12.0,-11.8125
1059,-11.125,-12.25
1060,-2.53125,-5.15625
1061,-5.59375,-5.65625
1062,-12.1875,-12.3125
1063,-7.09375,-8.8125
1064,-11.5625,-12.3125
1065,-4.0625,-3.96875
1066,-5.0625,-5.0
1067,-6.90625,-7.25
1068,-6.5,-6.625
1069,-9.25,-9.375
1070,-11.375,-11.125
1071,-5.3125,-5.15625
1072,-5.09375,-5.75
1073,-4.4375,-4.34375
1074,-8.75,-10.875
1075,-9.3125,-8.8125
1076,-5.3125,-5.375
1077,-11.0,-12.1875
1078,-4.75,-5.0625
1079,-6.875,-10.3125
1080,-8.6875,-9.5
1081,-5.1875,-5.53125
1082,-4.84375,-5.0625
1083,-3.0625,-4.875
1084,-5.75,-8.625
1085,-8.75,-10.5
1086,-3.96875,-5.65625
1087,-4.9375,-12.3125
1088,-6.4375,-8.625
1089,-5.6875,-10.5625
1090,-7.59375,-8.375
1091,-12.0,-11.3125
1092,-8.4375,-7.75
1093,-7.4375,-7.75
1094,-8.25,-7.71875
1095,-12.125,-11.9375
1096,-8.3125,-9.4375
1097,-11.0625,-10.625
1098,-5.28125,-6.78125
1099,-5.78125,-6.46875
1100,-12.25,-11.0
1101,-10.25,-10.4375
1102,-7.1875,-6.8125
1103,-11.875,-7.5625
1104,-10.9375,-10.75
1105,-11.5,-11.625
1106,-3.453125,-3.28125
1107,-4.25,-4.75
1108,-6.21875,-6.90625
1109,-10.25,-9.5625
1110,-11.125,-11.4375
1111,-11.3125,-9.0
1112,-9.4375,-9.125
1113,-11.125,-10.3125
1114,-5.65625,-5.375
1115,-10.8125,-11.0625
1116,-11.875,-11.5625
1117,-10.25,-12.3125
1118,-3.671875,-2.953125
1119,-11.1875,-10.8125
1120,-6.0,-6.9375
1121,-11.625,-12.125
1122,-10.5,-9.5
1123,-11.125,-11.0
1124,-8.1875,-7.25
1125,-9.8125,-9.5625
1126,-11.5,-11.0625
1127,-9.6875,-10.5
1128,-5.3125,-3.921875
1129,-9.8125,-9.75
1130,-11.5625,-12.25
1131,-9.4375,-10.0625
1132,-6.4375,-6.125
1133,-4.875,-8.5
1134,-11.125,-10.1875
1135,-4.625,-6.21875
1136,-4.28125,-5.40625
1137,-3.1875,-3.484375
1138,-5.1875,-6.5
1139,-7.75,-9.6875
1140,-8.8125,-8.6875
1141,-6.4375,-6.34375
1142,-12.3125,-12.125
1143,-11.75,-10.625
1144,-10.9375,-11.625
1145,-10.125,-10.375
1146,-12.6875,-12.0625
1147,-7.0625,-8.125
1148,-8.75,-11.125
1149,-4.625,-4.125
1150,-8.6875,-11.5625
1151,-12.5,-12.5
1152,-11.125,-11.25
1153,-6.5625,-11.75
1154,-12.0625,-11.5625
1155,-11.3125,-11.4375
1156,-11.625,-11.625
1157,-5.59375,-4.46875
1158,-8.3125,-7.84375
1159,-8.6875,-7.8125
1160,-3.984375,-4.28125
1161,-10.1875,-11.8125
1162,-8.125,-9.5
1163,-10.75,-12.625
1164,-5.5,-11.5625
1165,-9.75,-10.625
1166,-5.46875,-5.8125
1167,-7.0,-8.0
1168,-4.65625,-11.0
1169,-6.75,-6.59375
1170,-11.1875,-11.1875
1171,-4.65625,-6.6875
1172,-8.4375,-11.5625
1173,-11.9375,-12.0625
1174,-11.75,-11.875
1175,-5.59375,-8.875
1176,-9.5625,-10.9375
1177,-11.5625,-11.4375
1178,-9.1875,-9.375
1179,-11.5625,-11.125
1180,-10.125,-12.0625
1181,-11.3125,-10.375
1182,-7.75,-9.875
1183,-5.59375,-10.625
1184,-6.09375,-7.28125
1185,-10.9375,-11.5
1186,-11.0,-11.0
1187,-5.3125,-5.28125
1188,-11.4375,-11.75
1189,-8.875,-8.125
1190,-11.875,-11.5625
1191,-9.0,-9.875
1192,-7.21875,-7.21875
1193,-9.875,-10.375
1194,-4.5625,-4.96875
1195,-9.875,-10.4375
1196,-6.625,-4.78125
1197,-11.8125,-10.6875
1198,-10.5625,-10.0625
1199,-11.75,-11.8125
1200,-12.125,-12.0
1201,-12.125,-11.875
1202,-12.5,-12.25
1203,-12.5,-11.0625
1204,-11.125,-11.375
1205,-10.9375,-11.0
1206,-11.375,-11.0625
1207,-5.5625,-5.15625
1208,-11.125,-11.6875
1209,-11.6875,-10.375
1210,-7.4375,-10.3125
1211,-6.21875,-8.875
1212,-5.0625,-7.5
1213,-5.90625,-7.375
1214,-11.8125,-10.875
1215,-7.875,-10.9375
1216,-5.46875,-4.625
1217,-9.875,-10.75
1218,-12.5625,-12.6875
1219,-12.1875,-10.8125
1220,-9.0,-10.3125
1221,-9.4375,-11.25
1222,-10.6875,-10.375
1223,-10.4375,-10.75
1224,-11.25,-11.125
1225,-5.46875,-5.28125
1226,-5.53125,-5.1875
1227,-9.0625,-11.1875
1228,-8.1875,-8.5
1229,-6.0625,-7.71875
1230,-7.125,-10.0
1231,-12.5,-12.0625
1232,-11.625,-11.375
1233,-11.125,-10.375
1234,-12.0625,-10.625
1235,-4.375,-3.953125
1236,-5.1875,-5.875
1237,-11.5,-11.875
1238,-5.96875,-10.5
1239,-4.59375,-4.21875
1240,-4.4375,-7.0625
1241,-11.625,-12.4375
1242,-10.875,-10.1875
1243,-3.625,-3.921875
1244,-4.1875,-4.59375
1245,-6.15625,-4.25
1246,-11.75,-12.0625
1247,-5.34375,-4.9375
1248,-6.03125,-6.6875
1249,-4.90625,-5.53125
1250,-5.6875,-6.0
1251,-4.75,-5.21875
1252,-9.4375,-9.5
1253,-8.3125,-11.4375
1254,-5.65625,-5.21875
1255,-4.8125,-5.3125
1256,-9.625,-10.875
1257,-12.5,-11.875
1258,-9.6875,-9.8125
1259,-5.96875,-5.625
1260,-3.90625,-4.5
1261,-8.8125,-8.5625
1262,-4.59375,-5.09375
1263,-10.8125,-8.6875
1264,-12.5,-11.6875
1265,-4.53125,-4.09375
1266,-4.90625,-10.3125
1267,-11.6875,-10.625
1268,-7.75,-7.5625
1269,-4.75,-5.46875
1270,-11.6875,-12.5
1271,-6.8125,-5.3125
1272,-11.8125,-12.5625
1273,-6.3125,-6.53125
1274,-12.1875,-11.6875
1275,-11.625,-10.625
1276,-10.5625,-10.8125
1277,-7.4375,-8.25
1278,-4.34375,-10.6875
1279,-12.0,-11.5625
1280,-12.375,-11.5
1281,-5.0625,-9.625
1282,-2.5625,-3.265625
1283,-6.0,-7.90625
1284,-12.0,-12.1875
1285,-7.34375,-8.8125
1286,-9.625,-10.875
1287,-4.78125,-3.5
1288,-5.96875,-7.375
1289,-8.0625,-7.90625
1290,-5.34375,-6.6875
1291,-11.1875,-12.1875
1292,-10.375,-11.3125
1293,-9.0625,-8.4375
1294,-12.5625,-12.875
1295,-10.5,-10.3125
1296,-6.0625,-6.15625
1297,-5.15625,-5.6875
1298,-4.4375,-5.625
1299,-12.8125,-11.75
1300,-10.125,-10.75
1301,-11.3125,-11.5
1302,-10.8125,-12.25
1303,-12.4375,-12.4375
1304,-9.6875,-10.375
1305,-4.96875,-3.921875
1306,-6.4375,-7.75
1307,-7.5625,-7.0625
1308,-8.875,-9.5625
1309,-4.59375,-4.71875
1310,-6.1875,-7.46875
1311,-4.71875,-3.53125
1312,-12.6875,-12.625
1313,-11.375,-11.625
1314,-11.5625,-7.53125
1315,-12.5625,-12.9375
1316,-11.875,-9.5625
1317,-4.21875,-3.15625
1318,-12.0625,-11.4375
1319,-12.5625,-13.25
1320,-9.75,-12.75
1321,-4.21875,-11.4375
1322,-10.125,-10.625
1323,-3.9375,-4.3125
1324,-8.5,-6.34375
1325,-3.75,-3.96875
1326,-9.0625,-8.875
1327,-12.25,-12.0625
1328,-12.0,-12.375
1329,-12.0625,-10.375
1330,-8.4375,-9.625
1331,-4.78125,-8.8125
1332,-4.59375,-11.75
1333,-9.8125,-10.625
1334,-5.78125,-5.6875
1335,-5.15625,-5.0625
1336,-9.9375,-9.8125
1337,-5.4375,-8.0
1338,-12.5625,-12.4375
1339,-11.125,-11.8125
1340,-5.78125,-8.3125
1341,-3.953125,-5.15625
1342,-5.96875,-6.875
1343,-7.90625,-7.09375
1344,-12.4375,-12.375
1345,-11.0,-11.875
1346,-5.40625,-8.625
1347,-4.28125,-7.125
1348,-10.9375,-11.125
1349,-6.6875,-6.6875
1350,-12.0,-11.625
1351,-7.09375,-6.25
1352,-11.75,-11.6875
1353,-11.0625,-11.875
1354,-3.90625,-5.5625
1355,-3.84375,-5.0
1356,-5.40625,-8.625
1357,-4.96875,-6.1875
1358,-12.5,-11.0
1359,-3.84375,-4.0
1360,-10.8125,-10.9375
1361,-12.1875,-12.25
1362,-5.65625,-6.84375
1363,-10.875,-11.0625
1364,-10.625,-11.3125
1365,-6.21875,-8.375
1366,-11.5,-11.125
1367,-6.09375,-6.78125
1368,-3.828125,-12.5
1369,-10.0,-9.25
1370,-11.0,-11.9375
1371,-11.875,-9.625
1372,-9.8125,-7.8125
1373,-11.4375,-11.75
1374,-8.875,-8.5625
1375,-7.5625,-8.5625
1376,-4.625,-4.3125
1377,-12.0,-11.0625
1378,-10.125,-10.625
1379,-12.1875,-11.8125
1380,-11.9375,-11.5
1381,-7.625,-8.625
1382,-4.28125,-11.0625
1383,-10.625,-12.8125
1384,-10.375,-8.25
1385,-9.8125,-10.0
1386,-10.9375,-12.5625
1387,-9.6875,-8.8125
1388,-4.90625,-5.9375
1389,-11.6875,-11.5625
1390,-6.25,-6.6875
1391,-9.0,-10.0625
1392,-10.5,-12.0
1393,-9.5,-12.25
1394,-11.9375,-12.25
1395,-7.96875,-10.875
1396,-6.40625,-5.96875
1397,-3.859375,-3.0
1398,-11.25,-11.125
1399,-12.125,-12.25
1400,-10.8125,-11.75
1401,-11.625,-11.5625
1402,-4.09375,-3.828125
1403,-10.9375,-9.75
1404,-9.75,-11.3125
1405,-12.75,-12.4375
1406,-9.6875,-10.0625
1407,-12.3125,-12.0625
1408,-9.125,-7.65625
1409,-10.375,-9.125
1410,-5.09375,-4.53125
1411,-6.3125,-6.21875
1412,-4.90625,-6.0625
1413,-5.09375,-7.53125
1414,-11.3125,-10.9375
1415,-9.3125,-8.75
1416,-5.65625,-6.25
1417,-6.59375,-6.59375
1418,-11.6875,-10.6875
1419,-5.9375,-6.53125
1420,-7.71875,-7.46875
1421,-12.3125,-11.9375
1422,-11.6875,-11.5625
1423,-11.125,-11.25
1424,-12.0625,-12.375
1425,-5.6875,-7.46875
1426,-4.3125,-7.5625
1427,-11.6875,-10.75
1428,-11.625,-11.5625
1429,-11.0625,-10.8125
1430,-5.6875,-5.90625
1431,-7.9375,-8.0
1432,-12.4375,-12.5
1433,-9.9375,-10.1875
1434,-11.5,-11.4375
1435,-4.375,-3.65625
1436,-3.234375,-6.4375
1437,-11.5,-12.25
1438,-12.25,-11.5625
1439,-11.8125,-12.1875
1440,-10.6875,-12.8125
1441,-5.84375,-5.65625
1442,-5.03125,-4.71875
1443,-10.6875,-9.5625
1444,-4.53125,-5.4375
1445,-10.8125,-10.5
1446,-8.875,-11.3125
1447,-10.875,-11.375
1448,-7.1875,-6.0625
1449,-5.8125,-6.59375
1450,-2.953125,-5.96875
1451,-8.5,-10.625
1452,-10.0625,-11.9375
1453,-5.6875,-5.28125
1454,-9.875,-12.0625
1455,-6.125,-7.90625
1456,-7.375,-6.78125
1457,-9.625,-9.625
1458,-3.453125,-5.53125
1459,-2.8125,-3.4375
1460,-8.5625,-7.0625
1461,-11.9375,-11.1875
1462,-12.0,-11.1875
1463,-10.625,-11.5
1464,-10.625,-11.5
1465,-10.0,-9.625
1466,-5.96875,-5.34375
1467,-11.625,-11.25
1468,-9.5625,-10.25
1469,-10.25,-10.8125
1470,-7.71875,-9.0625
1471,-6.875,-8.4375
1472,-6.28125,-7.625
1473,-12.375,-11.25
1474,-11.25,-11.125
1475,-9.5,-9.875
1476,-11.8125,-11.5
1477,-9.875,-10.625
1478,-10.3125,-9.875
1479,-11.4375,-11.5625
1480,-7.21875,-11.3125
1481,-11.5,-10.75
1482,-8.4375,-8.125
1483,-4.09375,-6.0
1484,-5.875,-5.03125
1485,-10.5625,-12.625
1486,-5.53125,-5.78125
1487,-12.0,-11.1875
1488,-8.125,-9.0
1489,-6.03125,-5.5625
1490,-6.09375,-9.25
1491,-10.875,-11.6875
1492,-12.0625,-11.75
1493,-10.1875,-10.8125
1494,-4.3125,-4.6875
1495,-11.5625,-11.4375
1496,-5.3125,-6.0
1497,-6.875,-6.34375
1498,-6.96875,-8.8125
1499,-8.0625,-7.25
1500,-5.71875,-4.875
1501,-9.1875,-9.125
1502,-11.75,-11.5625
1503,-11.8125,-11.8125
1504,-6.9375,-6.28125
1505,-6.0,-6.6875
1506,-5.5,-5.0
1507,-12.6875,-12.25
1508,-9.625,-10.0625
1509,-7.65625,-12.0
1510,-11.75,-11.75
1511,-4.8125,-4.625
1512,-4.84375,-5.25
1513,-12.25,-4.90625
1514,-11.125,-10.5
1515,-11.5,-11.9375
1516,-5.6875,-10.25
1517,-12.5625,-11.875
1518,-11.1875,-11.25
1519,-6.9375,-7.25
1520,-11.3125,-12.25
1521,-8.8125,-8.1875
1522,-10.6875,-10.3125
1523,-8.5,-9.625
1524,-5.8125,-9.3125
1525,-12.1875,-12.0
1526,-4.71875,-5.96875
1527,-7.625,-6.6875
1528,-3.640625,-3.203125
1529,-8.75,-10.0
1530,-11.0625,-11.0
1531,-11.4375,-12.75
1532,-10.25,-10.1875
1533,-3.09375,-4.53125
1534,-7.15625,-6.125
1535,-4.375,-9.0625
1536,-12.0,-12.4375
1537,-5.875,-7.21875
1538,-11.8125,-11.75
1539,-12.0,-11.4375
1540,-11.5,-10.125
1541,-5.65625,-5.875
1542,-2.734375,-3.453125
1543,-5.78125,-6.21875
1544,-7.0,-9.375
1545,-11.6875,-10.875
1546,-10.5,-10.75
1547,-5.9375,-6.65625
1548,-10.8125,-11.0
1549,-9.5625,-8.875
1550,-12.375,-11.375
1551,-11.6875,-10.5625
1552,-6.78125,-6.84375
1553,-11.5,-11.5
1554,-9.875,-9.4375
1555,-12.0,-10.4375
1556,-8.3125,-8.375
1557,-8.5625,-8.625
1558,-10.75,-11.4375
1559,-6.96875,-12.0625
1560,-11.0625,-11.625
1561,-10.1875,-11.1875
1562,-11.5,-11.0625
1563,-11.625,-11.8125
1564,-7.875,-9.875
1565,-5.59375,-11.6875
1566,-5.34375,-5.34375
1567,-11.5,-12.4375
1568,-12.125,-11.25
1569,-11.1875,-11.5
1570,-12.0625,-11.1875
1571,-4.65625,-4.90625
1572,-10.375,-11.0625
1573,-12.1875,-12.1875
1574,-9.8125,-10.25
1575,-10.875,-10.375
1576,-9.75,-10.3125
1577,-11.6875,-11.8125
1578,-4.5,-5.5
1579,-12.3125,-12.3125
1580,-7.21875,-8.6875
1581,-5.15625,-4.84375
1582,-11.25,-10.75
1583,-11.1875,-10.75
1584,-5.6875,-5.90625
1585,-11.6875,-11.5625
1586,-8.875,-9.0
1587,-3.640625,-4.84375
1588,-4.78125,-6.1875
1589,-8.625,-10.3125
1590,-5.4375,-5.34375
1591,-9.375,-10.125
1592,-10.8125,-11.75
1593,-9.9375,-10.9375
1594,-5.5625,-5.25
1595,-4.40625,-5.25
1596,-5.03125,-6.53125
1597,-5.78125,-5.90625
1598,-5.625,-4.75
1599,-10.5,-11.125
1600,-12.5,-11.6875
1601,-7.15625,-8.125
1602,-11.75,-12.3125
1603,-8.0625,-5.96875
1604,-5.625,-11.6875
1605,-10.1875,-11.0
1606,-9.25,-9.625
1607,-7.03125,-9.4375
1608,-11.5625,-11.0625
1609,-6.84375,-7.5
1610,-6.90625,-9.625
1611,-10.3125,-11.4375
1612,-7.875,-10.0625
1613,-10.5625,-11.4375
1614,-7.5625,-7.75
1615,-9.75,-9.8125
1616,-10.4375,-11.25
1617,-8.3125,-8.6875
1618,-6.6875,-7.5
1619,-6.28125,-6.0
1620,-10.25,-10.6875
1621,-9.75,-11.75
1622,-12.1875,-12.0625
1623,-10.5625,-10.875
1624,-5.5625,-7.96875
1625,-6.96875,-6.78125
1626,-4.875,-7.90625
1627,-5.03125,-7.8125
1628,-6.75,-6.09375
1629,-8.875,-6.0625
1630,-10.8125,-10.6875
1631,-4.84375,-5.34375
1632,-6.8125,-5.375
1633,-12.125,-12.75
1634,-8.0,-8.75
1635,-12.375,-11.4375
1636,-9.625,-9.375
1637,-10.25,-9.875
1638,-10.6875,-11.0625
1639,-10.5,-10.25
1640,-11.75,-11.3125
1641,-11.3125,-11.3125
1642,-8.1875,-8.625
1643,-12.4375,-12.1875
1644,-10.1875,-8.5
1645,-9.0,-8.6875
1646,-11.25,-11.0625
1647,-11.3125,-11.0625
1648,-11.4375,-12.125
1649,-6.0,-6.1875
1650,-11.6875,-11.125
1651,-7.5,-10.8125
1652,-11.3125,-11.4375
1653,-10.9375,-11.125
1654,-4.25,-11.1875
1655,-3.59375,-5.46875
1656,-10.875,-11.3125
1657,-11.75,-12.25
1658,-12.25,-12.1875
1659,-10.1875,-11.6875
1660,-12.625,-11.6875
1661,-11.375,-10.625
1662,-7.25,-7.875
1663,-9.875,-9.75
1664,-12.1875,-12.125
1665,-11.5,-12.5
1666,-12.3125,-13.3125
1667,-7.28125,-7.84375
1668,-5.03125,-11.625
1669,-10.625,-11.125
1670,-9.75,-9.5625
1671,-4.34375,-7.34375
1672,-12.5,-12.5625
1673,-8.1875,-8.25
1674,-12.125,-11.3125
1675,-5.5625,-11.9375
1676,-12.8125,-12.75
1677,-5.03125,-4.6875
1678,-6.9375,-9.75
1679,-12.0,-11.3125
1680,-9.8125,-10.625
1681,-9.8125,-10.0
1682,-7.78125,-7.84375
1683,-11.5,-11.6875
1684,-6.71875,-6.875
1685,-5.78125,-8.8125
1686,-8.875,-9.5
1687,-8.9375,-11.0625
1688,-6.5625,-7.34375
1689,-9.1875,-11.875
1690,-10.1875,-12.5625
1691,-12.375,-11.8125
1692,-6.625,-5.8125
1693,-6.0,-6.21875
1694,-5.6875,-6.15625
1695,-11.5625,-12.25
1696,-5.84375,-5.59375
1697,-8.5625,-9.625
1698,-10.9375,-11.375
1699,-7.25,-8.8125
1700,-9.1875,-9.9375
1701,-10.1875,-10.5625
1702,-9.3125,-10.9375
1703,-6.34375,-8.1875
1704,-6.65625,-8.8125
1705,-5.21875,-6.28125
1706,-8.625,-8.1875
1707,-5.125,-6.0
1708,-9.625,-11.375
1709,-9.375,-8.0625
1710,-11.9375,-12.25
1711,-11.625,-11.5
1712,-5.40625,-4.40625
1713,-3.96875,-4.625
1714,-8.8125,-9.625
1715,-6.3125,-5.65625
1716,-11.125,-9.9375
1717,-11.875,-12.0
1718,-5.75,-4.15625
1719,-8.875,-10.1875
1720,-11.125,-10.625
1721,-7.8125,-7.25
1722,-11.75,-11.9375
1723,-6.78125,-4.65625
1724,-5.09375,-8.3125
1725,-3.890625,-3.53125
1726,-5.15625,-4.40625
1727,-9.0,-8.8125
1728,-7.9375,-10.5625
1729,-5.5625,-6.75
1730,-12.3125,-12.6875
1731,-9.8125,-10.3125
1732,-8.6875,-12.1875
1733,-11.9375,-10.0625
1734,-9.5625,-7.8125
1735,-6.9375,-10.9375
1736,-5.25,-8.875
1737,-10.8125,-9.875
1738,-11.25,-12.0
1739,-5.8125,-6.125
1740,-10.5,-10.4375
1741,-9.5,-9.75
1742,-10.9375,-11.1875
1743,-11.75,-11.8125
1744,-5.5625,-10.0625
1745,-11.25,-11.875
1746,-5.84375,-7.09375
1747,-11.4375,-10.5
1748,-6.8125,-8.125
1749,-10.875,-10.9375
1750,-12.1875,-12.75
1751,-11.1875,-11.4375
1752,-8.5625,-10.25
1753,-7.125,-7.8125
1754,-5.78125,-5.75
1755,-5.96875,-6.6875
1756,-8.375,-10.3125
1757,-11.8125,-11.125
1758,-5.625,-8.9375
1759,-12.25,-10.5
1760,-9.0625,-9.0
1761,-2.9375,-4.15625
1762,-6.25,-12.375
1763,-12.3125,-12.3125
1764,-12.9375,-12.75
1765,-8.0,-8.375
1766,-11.1875,-12.75
1767,-5.65625,-6.03125
1768,-7.96875,-5.625
1769,-5.375,-7.96875
1770,-7.90625,-9.25
1771,-4.4375,-4.125
1772,-6.90625,-7.09375
1773,-11.9375,-11.875
1774,-10.875,-11.6875
1775,-5.4375,-6.90625
1776,-9.875,-10.5625
1777,-10.9375,-10.5625
1778,-6.1875,-6.9375
1779,-7.5,-12.4375
1780,-5.21875,-5.0
1781,-11.125,-10.875
1782,-10.3125,-11.375
1783,-12.125,-11.875
1784,-10.5625,-11.0
1785,-10.9375,-10.875
1786,-11.5625,-11.375
1787,-8.0625,-12.0
1788,-9.375,-8.125
1789,-5.53125,-5.5
1790,-12.0625,-12.0
1791,-8.875,-9.4375
1792,-11.75,-11.4375
1793,-7.25,-8.875
1794,-10.625,-9.375
1795,-3.21875,-8.8125
1796,-5.78125,-6.5625
1797,-5.375,-6.21875
1798,-3.890625,-5.21875
1799,-9.5625,-11.1875
1800,-12.0,-9.9375
1801,-11.625,-11.8125
1802,-11.5625,-11.0625
1803,-10.125,-11.25
1804,-12.25,-7.5625
1805,-11.1875,-10.125
1806,-4.53125,-4.71875
1807,-9.8125,-10.8125
1808,-8.875,-9.0625
1809,-8.375,-8.6875
1810,-10.75,-10.8125
1811,-10.25,-9.75
1812,-10.0,-6.375
1813,-11.75,-11.75
1814,-9.5,-10.375
1815,-9.75,-10.375
1816,-6.25,-6.1875
1817,-10.75,-10.8125
1818,-6.0,-5.34375
1819,-11.875,-11.9375
1820,-6.5,-4.53125
1821,-11.625,-12.1875
1822,-11.375,-11.1875
1823,-12.6875,-11.6875
1824,-10.5625,-11.625
1825,-3.015625,-4.0
1826,-9.875,-9.8125
1827,-11.625,-11.5625
1828,-9.75,-10.25
1829,-6.75,-8.125
1830,-9.0625,-11.25
1831,-5.125,-5.15625
1832,-9.6875,-10.0625
1833,-5.84375,-8.625
1834,-8.625,-9.0
1835,-6.3125,-6.8125
1836,-5.5,-7.0
1837,-4.5,-4.8125
1838,-5.0625,-4.96875
1839,-10.9375,-10.875
1840,-7.0,-7.84375
1841,-4.875,-5.8125
1842,-8.6875,-8.375
1843,-11.625,-11.6875
1844,-4.5625,-8.75
1845,-6.125,-6.6875
1846,-4.65625,-4.28125
1847,-4.53125,-5.625
1848,-9.6875,-9.75
1849,-9.625,-9.25
1850,-8.625,-11.5
1851,-4.375,-4.5625
1852,-5.6875,-4.65625
1853,-7.46875,-7.5
1854,-11.9375,-11.4375
1855,-11.9375,-11.6875
1856,-5.0625,-5.15625
1857,-12.0625,-11.5
1858,-9.6875,-10.75
1859,-10.0625,-10.5
1860,-11.875,-12.375
1861,-6.625,-7.90625
1862,-5.1875,-6.09375
1863,-11.6875,-11.375
1864,-11.125,-10.0
1865,-5.71875,-5.15625
1866,-5.59375,-7.1875
1867,-8.125,-7.6875
1868,-12.3125,-11.8125
1869,-10.25,-11.6875
1870,-11.4375,-11.5
1871,-8.3125,-7.1875
1872,-8.1875,-10.1875
1873,-4.0625,-10.875
1874,-11.4375,-11.0
1875,-6.71875,-9.4375
1876,-7.375,-6.90625
1877,-11.5,-12.625
1878,-7.6875,-7.3125
1879,-8.375,-9.1875
1880,-4.53125,-6.8125
1881,-4.15625,-3.1875
1882,-6.1875,-12.6875
1883,-5.84375,-7.78125
1884,-6.28125,-7.0
1885,-12.5625,-11.875
1886,-9.9375,-10.5625
1887,-10.3125,-11.75
1888,-12.5,-11.25
1889,-8.0,-5.8125
1890,-7.96875,-8.6875
1891,-4.96875,-11.5
1892,-11.75,-11.875
1893,-12.0625,-12.3125
1894,-9.1875,-8.6875
1895,-5.78125,-7.1875
1896,-2.359375,-3.90625
1897,-6.4375,-6.4375
1898,-4.3125,-4.34375
1899,-5.75,-7.84375
1900,-6.78125,-5.46875
1901,-12.0625,-12.25
1902,-9.0625,-8.75
1903,-5.375,-9.0
1904,-8.0,-10.8125
1905,-6.1875,-8.5625
1906,-7.0625,-6.03125
1907,-5.71875,-6.9375
1908,-12.125,-11.3125
1909,-5.875,-5.3125
1910,-9.5,-11.625
1911,-10.6875,-11.125
1912,-11.8125,-12.5625
1913,-6.71875,-11.6875
1914,-12.1875,-11.9375
1915,-5.25,-5.875
1916,-6.53125,-6.09375
1917,-10.25,-10.9375
1918,-12.3125,-12.6875
1919,-3.8125,-4.4375
1920,-7.96875,-6.78125
1921,-4.15625,-5.3125
1922,-11.6875,-11.5
1923,-8.875,-8.125
1924,-5.53125,-6.46875
1925,-9.8125,-8.8125
1926,-6.71875,-5.3125
1927,-12.5,-12.125
1928,-9.375,-11.125
1929,-7.6875,-8.3125
1930,-8.625,-7.4375
1931,-11.1875,-8.6875
1932,-5.90625,-12.0
1933,-4.875,-4.34375
1934,-5.15625,-4.21875
1935,-4.34375,-5.03125
1936,-11.5625,-11.875
1937,-11.5625,-11.875
1938,-5.40625,-8.0
1939,-8.0625,-4.34375
1940,-10.375,-9.25
1941,-11.6875,-11.6875
1942,-11.3125,-11.375
1943,-8.9375,-8.9375
1944,-3.171875,-7.0
1945,-10.75,-11.375
1946,-8.0,-11.25
1947,-11.3125,-12.125
1948,-11.4375,-12.4375
1949,-9.375,-10.375
1950,-8.3125,-9.9375
1951,-5.4375,-12.6875
1952,-4.96875,-4.9375
1953,-10.5625,-12.0
1954,-11.875,-12.375
1955,-11.625,-11.5
1956,-5.03125,-6.34375
1957,-6.15625,-6.28125
1958,-11.5,-11.375
1959,-4.59375,-4.375
1960,-6.78125,-8.4375
1961,-5.125,-5.4375
1962,-10.5625,-10.625
1963,-4.46875,-4.40625
1964,-5.375,-6.375
1965,-9.6875,-10.125
1966,-3.546875,-3.71875
1967,-8.0625,-6.5
1968,-5.25,-9.8125
1969,-4.625,-5.34375
1970,-10.5625,-10.4375
1971,-9.25,-8.1875
1972,-5.875,-5.53125
1973,-12.1875,-11.5625
1974,-8.125,-9.25
1975,-5.21875,-8.0
1976,-11.625,-11.0
1977,-10.6875,-10.875
1978,-12.625,-12.375
1979,-9.5625,-8.1875
1980,-6.5,-5.25
1981,-4.3125,-3.640625
1982,-4.34375,-5.71875
1983,-5.84375,-12.375
1984,-5.34375,-10.875
1985,-7.40625,-6.5625
1986,-7.21875,-7.375
1987,-11.9375,-12.125
1988,-8.625,-11.0625
1989,-11.125,-10.9375
1990,-12.3125,-11.4375
1991,-10.9375,-10.6875
1992,-9.8125,-9.875
1993,-10.9375,-12.625
1994,-11.8125,-11.5625
1995,-10.125,-10.875
1996,-6.3125,-5.71875
1997,-10.375,-9.875
1998,-10.25,-12.0625
1999,-5.5,-5.0625
2000,-11.5,-11.875
2001,-7.28125,-7.0
2002,-7.78125,-8.6875
2003,-11.9375,-11.8125
2004,-8.1875,-8.3125
2005,-11.3125,-10.6875
2006,-11.0,-11.5625
2007,-4.625,-5.4375
2008,-12.125,-11.75
2009,-5.875,-8.5
2010,-6.0625,-3.96875
2011,-9.25,-9.6875
2012,-9.625,-8.9375
2013,-8.4375,-6.84375
2014,-11.1875,-10.9375
2015,-6.84375,-10.0625
2016,-6.65625,-6.8125
2017,-4.6875,-4.28125
2018,-9.375,-11.1875
2019,-5.46875,-5.59375
2020,-10.875,-11.5625
2021,-5.34375,-10.25
2022,-8.1875,-9.3125
2023,-12.0,-11.875
2024,-5.25,-6.03125
2025,-11.1875,-11.9375
2026,-11.3125,-12.0
2027,-12.25,-12.625
2028,-12.1875,-12.125
2029,-8.875,-9.6875
2030,-11.875,-11.6875
2031,-9.5,-11.0625
2032,-4.75,-4.40625
2033,-5.625,-5.1875
2034,-5.96875,-7.59375
2035,-7.6875,-6.78125
